TransactionID,TransactionDate,CustomerID,ProductCategory,Quantity,UnitPrice,PaymentMethod,City,TotalAmount
TXN108594,2024-08-09,CUST2333,Electronics,1,7583.15,Credit Card,Bengaluru,7583.15
TXN108595,2024-06-17,CUST9210,Clothing,4,5480.32,Cash,Hyderabad,21921.28
TXN108596,2024-05-10,CUST8172,Home & Kitchen,1,7657.53,UPI,Mumbai,7657.53
TXN108597,2024-07-23,CUST6864,Grocery,1,6914.88,Credit Card,Hyderabad,6914.88
TXN108598,2024-09-23,CUST9919,Clothing,5,2743.52,Debit Card,Bengaluru,13717.6
TXN108599,2024-08-19,CUST6990,Grocery,2,928.08,UPI,Bengaluru,1856.16
TXN108600,2024-01-12,CUST4006,Beauty,6,4007.48,Debit Card,Hyderabad,24044.88
TXN108601,2024-09-05,CUST6652,Electronics,2,243.71,Net Banking,Pune,487.42
TXN108602,2024-11-25,CUST1067,Home & Kitchen,3,1224.84,UPI,Ahmedabad,3674.52
TXN108603,2024-09-10,CUST9526,Clothing,5,1890.46,Credit Card,Ahmedabad,9452.3
TXN108604,2024-06-05,CUST3220,Beauty,5,5335.2,UPI,Chennai,26676.0
TXN108605,2024-04-16,CUST6469,Sports,2,4093.72,Cash,Mumbai,8187.44
TXN108606,2024-11-25,CUST9999,Electronics,7,2440.28,Net Banking,Chennai,17081.96
TXN108607,2024-01-08,CUST5301,Clothing,5,4531.2,Cash,Pune,22656.0
TXN108608,2024-02-23,CUST8445,Sports,2,1027.87,UPI,Ahmedabad,2055.74
TXN108609,2024-01-30,CUST1082,Home & Kitchen,5,6052.99,Cash,Kolkata,30264.95
TXN108610,2024-08-04,CUST4119,Clothing,1,5704.92,Debit Card,Bengaluru,5704.92
TXN108611,2024-11-10,CUST3456,Grocery,2,1755.53,Debit Card,Hyderabad,3511.06
TXN108612,2024-08-22,CUST7030,Sports,2,4862.94,Debit Card,Ahmedabad,9725.88
TXN108613,2024-08-19,CUST5195,Grocery,4,4041.32,UPI,Pune,16165.28
TXN108614,2024-04-12,CUST2960,Clothing,5,514.71,Cash,Pune,2573.55
TXN108615,2024-08-06,CUST9128,Beauty,5,2246.89,UPI,Chennai,11234.45
TXN108616,2024-05-28,CUST6890,Home & Kitchen,2,7995.88,Cash,Bengaluru,15991.76
TXN108617,2024-06-02,CUST4117,Grocery,1,823.3,Cash,Pune,823.3
TXN108618,2024-12-26,CUST6616,Home & Kitchen,1,4066.1,Cash,Bengaluru,4066.1
TXN108619,2024-03-24,CUST2575,Beauty,6,6799.19,UPI,Delhi,40795.14
TXN108620,2024-07-18,CUST6787,Clothing,1,2426.2,Credit Card,Kolkata,2426.2
TXN108621,2024-12-06,CUST4091,Beauty,5,2107.85,Credit Card,Hyderabad,10539.25
TXN108622,2024-02-20,CUST1123,Electronics,7,7129.62,Cash,Pune,49907.34
TXN108623,2024-10-25,CUST3175,Electronics,4,2459.49,Debit Card,Delhi,9837.96
TXN108624,2024-04-14,CUST6202,Home & Kitchen,2,5222.4,Debit Card,Delhi,10444.8
TXN108625,2024-09-11,CUST4880,Electronics,3,5930.29,Credit Card,Ahmedabad,17790.87
TXN108626,2024-02-09,CUST8472,Clothing,4,6315.28,Net Banking,Bengaluru,25261.12
TXN108627,2024-10-26,CUST4404,Electronics,7,7958.23,UPI,Bengaluru,55707.61
TXN108628,2024-06-30,CUST6529,Grocery,3,6431.44,Cash,Delhi,19294.32
TXN108629,2024-04-08,CUST7282,Home & Kitchen,4,5266.39,Cash,Pune,21065.56
TXN108630,2024-11-09,CUST6431,Clothing,1,7166.84,Debit Card,Bengaluru,7166.84
TXN108631,2024-02-21,CUST5438,Sports,5,7248.78,Debit Card,Hyderabad,36243.9
TXN108632,2024-12-21,CUST8954,Electronics,7,7786.14,Net Banking,Mumbai,54502.98
TXN108633,2024-04-30,CUST3326,Home & Kitchen,3,6218.43,Debit Card,Kolkata,18655.29
TXN108634,2024-07-18,CUST1088,Sports,7,1583.57,Credit Card,Pune,11084.99
TXN108635,2024-03-30,CUST9654,Clothing,4,5687.15,UPI,Chennai,22748.6
TXN108636,2024-05-12,CUST4726,Electronics,5,628.77,Credit Card,Hyderabad,3143.85
TXN108637,2024-06-04,CUST1915,Electronics,7,2564.16,Credit Card,Mumbai,17949.12
TXN108638,2024-02-06,CUST4512,Clothing,3,952.99,Cash,Pune,2858.97
TXN108639,2024-11-11,CUST6925,Grocery,2,7601.04,Debit Card,Mumbai,15202.08
TXN108640,2024-10-04,CUST6717,Electronics,4,2729.87,UPI,Ahmedabad,10919.48
TXN108641,2024-09-06,CUST4202,Beauty,2,5714.33,Net Banking,Chennai,11428.66
TXN108642,2024-02-06,CUST4727,Electronics,1,4583.41,Debit Card,Delhi,4583.41
TXN108643,2024-08-13,CUST8068,Sports,2,886.87,UPI,Chennai,1773.74
TXN108644,2024-09-16,CUST6353,Sports,2,4503.92,Net Banking,Mumbai,9007.84
TXN108645,2024-05-20,CUST3394,Electronics,6,5298.36,Cash,Bengaluru,31790.16
TXN108646,2024-03-08,CUST5319,Home & Kitchen,4,7055.69,Cash,Hyderabad,28222.76
TXN108647,2024-04-12,CUST9103,Sports,1,588.58,Credit Card,Bengaluru,588.58
TXN108648,2024-09-13,CUST7325,Sports,2,2386.2,Net Banking,Kolkata,4772.4
TXN108649,2024-06-23,CUST8227,Clothing,5,5547.96,UPI,Chennai,27739.8
TXN108650,2024-01-31,CUST4020,Grocery,3,303.62,Net Banking,Pune,910.86
TXN108651,2024-06-04,CUST9446,Electronics,2,1652.32,Cash,Delhi,3304.64
TXN108652,2024-04-24,CUST7399,Home & Kitchen,1,1772.8,Cash,Hyderabad,1772.8
TXN108653,2024-10-25,CUST8127,Home & Kitchen,2,5364.53,Cash,Bengaluru,10729.06
TXN108654,2024-01-18,CUST3210,Home & Kitchen,3,2309.11,Debit Card,Ahmedabad,6927.33
TXN108655,2024-01-01,CUST3110,Grocery,1,4808.78,Credit Card,Kolkata,4808.78
TXN108656,2024-09-15,CUST8651,Electronics,4,7723.83,UPI,Chennai,30895.32
TXN108657,2024-05-17,CUST4356,Home & Kitchen,1,6352.15,UPI,Kolkata,6352.15
TXN108658,2024-07-11,CUST7694,Clothing,4,2683.24,UPI,Mumbai,10732.96
TXN108659,2024-12-28,CUST6724,Beauty,1,3795.03,Credit Card,Pune,3795.03
TXN108660,2024-05-17,CUST8810,Sports,7,1629.37,Net Banking,Hyderabad,11405.59
TXN108661,2024-01-30,CUST8269,Sports,3,155.29,UPI,Kolkata,465.87
TXN108662,2024-09-02,CUST2884,Electronics,3,2339.03,UPI,Delhi,7017.09
TXN108663,2024-10-11,CUST9429,Sports,1,2974.19,Credit Card,Mumbai,2974.19
TXN108664,2024-01-02,CUST7807,Grocery,7,4528.01,Cash,Kolkata,31696.07
TXN108665,2024-10-02,CUST9530,Electronics,2,7554.21,Credit Card,Hyderabad,15108.42
TXN108666,2024-07-03,CUST3771,Home & Kitchen,3,7584.38,Net Banking,Hyderabad,22753.14
TXN108667,2024-12-08,CUST6936,Grocery,4,588.68,Credit Card,Bengaluru,2354.72
TXN108668,2024-02-04,CUST5072,Home & Kitchen,4,4928.73,Credit Card,Chennai,19714.92
TXN108669,2024-12-21,CUST1826,Electronics,5,367.55,UPI,Kolkata,1837.75
TXN108670,2024-06-14,CUST5816,Electronics,6,5195.21,Debit Card,Ahmedabad,31171.26
TXN108671,2024-09-13,CUST2925,Grocery,7,968.09,Credit Card,Ahmedabad,6776.63
TXN108672,2024-01-08,CUST1519,Clothing,6,7572.83,Net Banking,Bengaluru,45436.98
TXN108673,2024-02-15,CUST1922,Beauty,6,6918.78,Cash,Chennai,41512.68
TXN108674,2024-05-22,CUST5409,Electronics,4,207.96,UPI,Pune,831.84
TXN108675,2024-03-14,CUST4637,Sports,5,6263.59,UPI,Chennai,31317.95
TXN108676,2024-10-03,CUST2262,Home & Kitchen,6,5098.1,Cash,Mumbai,30588.6
TXN108677,2024-05-08,CUST7650,Sports,6,3978.09,Cash,Chennai,23868.54
TXN108678,2024-06-07,CUST9234,Clothing,1,4833.0,Credit Card,Ahmedabad,4833.0
TXN108679,2024-03-25,CUST6946,Sports,1,5435.65,Net Banking,Ahmedabad,5435.65
TXN108680,2024-11-04,CUST3471,Beauty,1,7079.13,Debit Card,Delhi,7079.13
TXN108681,2024-07-31,CUST4964,Sports,2,6145.84,UPI,Ahmedabad,12291.68
TXN108682,2024-11-06,CUST1050,Electronics,6,4615.76,Credit Card,Hyderabad,27694.56
TXN108683,2024-04-20,CUST2059,Sports,2,6602.19,Net Banking,Kolkata,13204.38
TXN108684,2024-05-28,CUST8094,Beauty,5,7895.78,Debit Card,Bengaluru,39478.9
TXN108685,2024-08-31,CUST3305,Clothing,7,2422.45,Net Banking,Pune,16957.15
TXN108686,2024-11-30,CUST4510,Electronics,4,973.81,Cash,Mumbai,3895.24
TXN108687,2024-08-20,CUST7666,Beauty,6,5859.64,UPI,Ahmedabad,35157.84
TXN108688,2024-11-01,CUST3769,Electronics,4,7829.41,UPI,Bengaluru,31317.64
TXN108689,2024-04-24,CUST6220,Clothing,7,960.15,Credit Card,Kolkata,6721.05
TXN108690,2024-09-19,CUST7648,Electronics,1,3470.71,UPI,Pune,3470.71
TXN108691,2024-06-30,CUST8906,Clothing,6,526.27,Cash,Pune,3157.62
TXN108692,2024-06-20,CUST3654,Grocery,3,6218.96,Credit Card,Pune,18656.88
TXN108693,2024-12-27,CUST2400,Sports,2,7591.21,Net Banking,Hyderabad,15182.42
TXN108694,2024-04-13,CUST2842,Sports,2,4006.98,Credit Card,Kolkata,8013.96
TXN108695,2024-02-28,CUST9332,Home & Kitchen,6,3293.88,Net Banking,Pune,19763.28
TXN108696,2024-10-13,CUST5099,Home & Kitchen,7,7264.52,Credit Card,Pune,50851.64
TXN108697,2024-11-16,CUST3052,Electronics,1,1093.11,Net Banking,Bengaluru,1093.11
TXN108698,2024-06-30,CUST3798,Sports,2,7135.93,UPI,Bengaluru,14271.86
TXN108699,2024-06-19,CUST2631,Sports,1,3155.24,Net Banking,Delhi,3155.24
TXN108700,2024-08-26,CUST5033,Home & Kitchen,5,4488.47,Cash,Bengaluru,22442.35
TXN108701,2024-01-19,CUST4838,Beauty,4,4240.49,UPI,Pune,16961.96
TXN108702,2024-04-19,CUST1557,Beauty,7,4939.35,Cash,Hyderabad,34575.45
TXN108703,2024-03-17,CUST2524,Clothing,3,7538.72,Credit Card,Bengaluru,22616.16
TXN108704,2024-07-02,CUST1986,Beauty,4,7610.48,Debit Card,Ahmedabad,30441.92
TXN108705,2024-07-16,CUST3173,Home & Kitchen,4,6654.25,UPI,Ahmedabad,26617.0
TXN108706,2024-02-18,CUST2404,Grocery,5,1556.61,Net Banking,Delhi,7783.05
TXN108707,2024-07-09,CUST8446,Home & Kitchen,2,2688.13,Cash,Mumbai,5376.26
TXN108708,2024-04-23,CUST4596,Home & Kitchen,3,3917.96,Credit Card,Delhi,11753.88
TXN108709,2024-04-08,CUST7514,Clothing,2,7246.52,Cash,Delhi,14493.04
TXN108710,2024-09-16,CUST7889,Electronics,6,4181.29,Debit Card,Bengaluru,25087.74
TXN108711,2024-01-01,CUST7710,Electronics,4,7820.16,Debit Card,Hyderabad,31280.64
TXN108712,2024-02-01,CUST2366,Home & Kitchen,6,7871.21,Net Banking,Chennai,47227.26
TXN108713,2024-05-10,CUST2500,Sports,1,4800.72,Debit Card,Hyderabad,4800.72
TXN108714,2024-08-20,CUST3923,Sports,4,7023.64,Credit Card,Ahmedabad,28094.56
TXN108715,2024-02-18,CUST6396,Electronics,2,7993.81,UPI,Ahmedabad,15987.62
TXN108716,2024-11-13,CUST3825,Home & Kitchen,4,6802.24,Net Banking,Bengaluru,27208.96
TXN108717,2024-03-17,CUST7923,Sports,1,5265.58,Net Banking,Kolkata,5265.58
TXN108718,2024-03-21,CUST1786,Sports,5,6765.71,Credit Card,Kolkata,33828.55
TXN108719,2024-08-20,CUST7311,Sports,6,688.76,Cash,Chennai,4132.56
TXN108720,2024-05-20,CUST6955,Home & Kitchen,6,5089.53,Cash,Delhi,30537.18
TXN108721,2024-03-09,CUST5940,Home & Kitchen,2,1755.68,UPI,Bengaluru,3511.36
TXN108722,2024-08-10,CUST8484,Clothing,4,955.03,Cash,Bengaluru,3820.12
TXN108723,2024-05-29,CUST5376,Beauty,2,7146.18,UPI,Mumbai,14292.36
TXN108724,2024-07-16,CUST4204,Grocery,5,5127.97,Debit Card,Ahmedabad,25639.85
TXN108725,2024-04-05,CUST3354,Beauty,4,1971.07,Debit Card,Bengaluru,7884.28
TXN108726,2024-07-25,CUST2049,Electronics,4,3112.65,Net Banking,Chennai,12450.6
TXN108727,2024-05-17,CUST3050,Sports,2,7787.01,Debit Card,Bengaluru,15574.02
TXN108728,2024-03-08,CUST2223,Electronics,2,6901.59,Cash,Hyderabad,13803.18
TXN108729,2024-07-31,CUST4082,Sports,1,154.19,Cash,Delhi,154.19
TXN108730,2024-09-24,CUST2183,Sports,7,7839.01,Credit Card,Bengaluru,54873.07
TXN108731,2024-06-12,CUST8174,Beauty,7,2967.18,UPI,Kolkata,20770.26
TXN108732,2024-02-07,CUST3975,Clothing,5,5572.48,Credit Card,Ahmedabad,27862.4
TXN108733,2024-03-19,CUST8850,Electronics,7,5710.03,Cash,Mumbai,39970.21
TXN108734,2024-05-04,CUST2886,Beauty,1,7296.12,Credit Card,Delhi,7296.12
TXN108735,2024-09-22,CUST1357,Grocery,6,7083.94,UPI,Mumbai,42503.64
TXN108736,2024-01-06,CUST7323,Electronics,4,2275.38,Debit Card,Bengaluru,9101.52
TXN108737,2024-11-25,CUST7388,Electronics,2,5158.98,Net Banking,Pune,10317.96
TXN108738,2024-08-01,CUST6688,Electronics,4,3167.83,Cash,Ahmedabad,12671.32
TXN108739,2024-01-28,CUST7170,Home & Kitchen,4,4218.58,Net Banking,Mumbai,16874.32
TXN108740,2024-03-02,CUST3736,Electronics,3,4450.79,Net Banking,Kolkata,13352.37
TXN108741,2024-08-20,CUST7848,Clothing,6,3188.86,Credit Card,Hyderabad,19133.16
TXN108742,2024-09-17,CUST9101,Clothing,3,3727.24,Debit Card,Delhi,11181.72
TXN108743,2024-12-12,CUST1351,Grocery,7,1690.49,Credit Card,Bengaluru,11833.43
TXN108744,2024-01-07,CUST4245,Grocery,4,4872.94,Net Banking,Pune,19491.76
TXN108745,2024-05-25,CUST2450,Beauty,2,6078.91,UPI,Chennai,12157.82
TXN108746,2024-12-23,CUST5489,Sports,4,3455.04,Cash,Hyderabad,13820.16
TXN108747,2024-08-21,CUST6032,Electronics,6,7822.11,Net Banking,Ahmedabad,46932.66
TXN108748,2024-05-28,CUST6586,Home & Kitchen,3,486.09,Credit Card,Ahmedabad,1458.27
TXN108749,2024-11-11,CUST3623,Electronics,2,4725.61,Net Banking,Hyderabad,9451.22
TXN108750,2024-02-10,CUST8189,Sports,4,4681.3,Credit Card,Mumbai,18725.2
TXN108751,2024-03-08,CUST3481,Clothing,5,319.28,Cash,Chennai,1596.4
TXN108752,2024-08-18,CUST2199,Sports,6,1819.82,Net Banking,Ahmedabad,10918.92
TXN108753,2024-09-27,CUST9389,Electronics,6,7247.17,Credit Card,Ahmedabad,43483.02
TXN108754,2024-11-20,CUST7154,Beauty,5,4369.78,Net Banking,Hyderabad,21848.9
TXN108755,2024-05-31,CUST8387,Sports,4,3508.0,Net Banking,Ahmedabad,14032.0
TXN108756,2024-02-02,CUST4771,Clothing,6,3341.51,Credit Card,Kolkata,20049.06
TXN108757,2024-08-31,CUST4122,Beauty,2,7108.64,Net Banking,Pune,14217.28
TXN108758,2024-09-09,CUST8864,Sports,4,2955.24,Net Banking,Ahmedabad,11820.96
TXN108759,2024-04-27,CUST7578,Home & Kitchen,4,6877.56,Cash,Bengaluru,27510.24
TXN108760,2024-03-16,CUST6177,Electronics,3,2494.27,Net Banking,Hyderabad,7482.81
TXN108761,2024-04-29,CUST5730,Grocery,6,4266.09,Debit Card,Pune,25596.54
TXN108762,2024-02-09,CUST7575,Beauty,6,1176.24,Credit Card,Pune,7057.44
TXN108763,2024-07-23,CUST8683,Grocery,5,6605.49,Debit Card,Bengaluru,33027.45
TXN108764,2024-03-30,CUST6185,Grocery,3,5895.72,Credit Card,Hyderabad,17687.16
TXN108765,2024-12-11,CUST4753,Clothing,7,4254.84,Debit Card,Ahmedabad,29783.88
TXN108766,2024-07-11,CUST4377,Electronics,3,236.43,Debit Card,Delhi,709.29
TXN108767,2024-09-26,CUST9205,Sports,6,3865.62,Cash,Delhi,23193.72
TXN108768,2024-06-08,CUST9073,Home & Kitchen,4,1824.82,Credit Card,Hyderabad,7299.28
TXN108769,2024-11-29,CUST4821,Electronics,3,3324.59,Cash,Kolkata,9973.77
TXN108770,2024-09-08,CUST4744,Electronics,5,6855.72,Net Banking,Ahmedabad,34278.6
TXN108771,2024-06-22,CUST8372,Home & Kitchen,3,6163.74,UPI,Hyderabad,18491.22
TXN108772,2024-02-13,CUST2209,Grocery,5,1958.36,Credit Card,Hyderabad,9791.8
TXN108773,2024-11-24,CUST8216,Beauty,7,7880.08,Credit Card,Delhi,55160.56
TXN108774,2024-06-09,CUST5593,Grocery,3,7228.59,UPI,Bengaluru,21685.77
TXN108775,2024-01-24,CUST5138,Electronics,5,4243.53,Debit Card,Kolkata,21217.65
TXN108776,2024-01-08,CUST2786,Sports,3,4255.3,UPI,Bengaluru,12765.9
TXN108777,2024-05-13,CUST8925,Beauty,7,7213.09,Credit Card,Ahmedabad,50491.63
TXN108778,2024-07-13,CUST4168,Sports,3,5100.07,UPI,Pune,15300.21
TXN108779,2024-12-24,CUST5332,Electronics,2,4307.41,Net Banking,Pune,8614.82
TXN108780,2024-05-03,CUST4310,Electronics,5,6000.71,Credit Card,Delhi,30003.55
TXN108781,2024-02-24,CUST6272,Beauty,7,1903.72,Cash,Chennai,13326.04
TXN108782,2024-12-03,CUST7966,Grocery,5,7030.67,Credit Card,Bengaluru,35153.35
TXN108783,2024-08-26,CUST3732,Grocery,5,4265.38,UPI,Ahmedabad,21326.9
TXN108784,2024-06-14,CUST2734,Grocery,1,4839.89,Cash,Delhi,4839.89
TXN108785,2024-10-16,CUST3929,Sports,7,746.85,Net Banking,Mumbai,5227.95
TXN108786,2024-07-15,CUST7592,Home & Kitchen,3,2496.79,Net Banking,Bengaluru,7490.37
TXN108787,2024-02-28,CUST1569,Sports,5,3431.08,Credit Card,Mumbai,17155.4
TXN108788,2024-03-30,CUST4586,Beauty,6,3328.86,Net Banking,Kolkata,19973.16
TXN108789,2024-05-26,CUST7941,Electronics,1,6232.93,Net Banking,Chennai,6232.93
TXN108790,2024-07-13,CUST4651,Clothing,2,2280.11,Net Banking,Delhi,4560.22
TXN108791,2024-05-22,CUST8696,Grocery,5,1481.41,UPI,Kolkata,7407.05
TXN108792,2024-10-11,CUST4529,Clothing,5,4673.46,UPI,Delhi,23367.3
TXN108793,2024-10-06,CUST3964,Grocery,1,4931.67,Credit Card,Mumbai,4931.67
TXN108794,2024-01-26,CUST3366,Clothing,3,999.02,Debit Card,Ahmedabad,2997.06
TXN108795,2024-02-18,CUST7599,Beauty,6,49.67,Credit Card,Chennai,298.02
TXN108796,2024-03-26,CUST9973,Clothing,2,7343.66,UPI,Kolkata,14687.32
TXN108797,2024-04-15,CUST6597,Home & Kitchen,5,664.71,Cash,Delhi,3323.55
TXN108798,2024-01-24,CUST9860,Beauty,3,7186.0,Debit Card,Kolkata,21558.0
TXN108799,2024-04-11,CUST8096,Beauty,7,3211.74,Debit Card,Pune,22482.18
TXN108800,2024-06-02,CUST9101,Grocery,6,5234.86,Net Banking,Delhi,31409.16
TXN108801,2024-10-24,CUST9667,Clothing,7,1509.35,UPI,Bengaluru,10565.45
TXN108802,2024-07-05,CUST3040,Electronics,6,6596.62,Net Banking,Bengaluru,39579.72
TXN108803,2024-05-22,CUST3136,Sports,2,1466.14,UPI,Delhi,2932.28
TXN108804,2024-02-25,CUST4948,Home & Kitchen,4,3110.48,UPI,Chennai,12441.92
TXN108805,2024-11-08,CUST8283,Electronics,6,1927.07,Cash,Pune,11562.42
TXN108806,2024-07-18,CUST9697,Beauty,4,6704.92,Credit Card,Bengaluru,26819.68
TXN108807,2024-05-17,CUST4758,Sports,7,6870.94,Debit Card,Kolkata,48096.58
TXN108808,2024-11-23,CUST6615,Electronics,6,2995.07,UPI,Bengaluru,17970.42
TXN108809,2024-07-19,CUST8049,Grocery,2,2479.81,Net Banking,Chennai,4959.62
TXN108810,2024-10-22,CUST5638,Beauty,1,6195.32,UPI,Bengaluru,6195.32
TXN108811,2024-06-28,CUST1621,Grocery,2,7031.74,Net Banking,Delhi,14063.48
TXN108812,2024-10-18,CUST5968,Sports,2,5003.44,Credit Card,Hyderabad,10006.88
TXN108813,2024-01-16,CUST2235,Clothing,1,7421.41,Debit Card,Chennai,7421.41
TXN108814,2024-02-25,CUST9456,Clothing,1,3082.86,Credit Card,Hyderabad,3082.86
TXN108815,2024-05-09,CUST7523,Home & Kitchen,3,1240.53,Debit Card,Kolkata,3721.59
TXN108816,2024-04-17,CUST1167,Beauty,6,1461.75,Cash,Ahmedabad,8770.5
TXN108817,2024-06-02,CUST5583,Sports,7,5368.56,UPI,Pune,37579.92
TXN108818,2024-12-29,CUST8297,Clothing,3,3277.99,Debit Card,Delhi,9833.97
TXN108819,2024-05-07,CUST8454,Clothing,1,1275.83,Debit Card,Kolkata,1275.83
TXN108820,2024-08-02,CUST4031,Sports,4,2359.05,Net Banking,Kolkata,9436.2
TXN108821,2024-07-24,CUST5738,Clothing,7,4258.92,Net Banking,Pune,29812.44
TXN108822,2024-07-04,CUST2826,Grocery,4,997.92,Net Banking,Hyderabad,3991.68
TXN108823,2024-06-22,CUST6524,Sports,2,57.44,UPI,Ahmedabad,114.88
TXN108824,2024-11-02,CUST8641,Sports,5,7340.87,UPI,Chennai,36704.35
TXN108825,2024-06-25,CUST4916,Beauty,2,2459.74,Debit Card,Bengaluru,4919.48
TXN108826,2024-10-30,CUST5690,Grocery,2,1795.34,Net Banking,Pune,3590.68
TXN108827,2024-04-01,CUST3004,Electronics,5,5596.89,Net Banking,Chennai,27984.45
TXN108828,2024-11-15,CUST5433,Grocery,6,6831.62,UPI,Bengaluru,40989.72
TXN108829,2024-11-26,CUST7546,Sports,1,5069.26,Cash,Kolkata,5069.26
TXN108830,2024-01-17,CUST3599,Clothing,4,2058.23,Credit Card,Hyderabad,8232.92
TXN108831,2024-08-18,CUST1450,Grocery,2,6897.24,UPI,Kolkata,13794.48
TXN108832,2024-12-13,CUST1654,Electronics,5,4098.1,UPI,Chennai,20490.5
TXN108833,2024-12-22,CUST5881,Clothing,3,3068.09,Cash,Pune,9204.27
TXN108834,2024-04-23,CUST2308,Electronics,2,4849.67,Cash,Delhi,9699.34
TXN108835,2024-11-01,CUST9266,Electronics,4,5613.88,Credit Card,Bengaluru,22455.52
TXN108836,2024-11-15,CUST5858,Home & Kitchen,1,4762.82,Debit Card,Kolkata,4762.82
TXN108837,2024-09-02,CUST9829,Electronics,2,7364.36,Cash,Ahmedabad,14728.72
TXN108838,2024-08-14,CUST3229,Grocery,2,5035.3,Cash,Chennai,10070.6
TXN108839,2024-09-02,CUST9735,Beauty,6,7032.29,Credit Card,Pune,42193.74
TXN108840,2024-07-29,CUST2788,Grocery,5,4708.06,Cash,Kolkata,23540.3
TXN108841,2024-07-31,CUST3198,Sports,3,2657.55,Debit Card,Bengaluru,7972.65
TXN108842,2024-05-24,CUST8284,Grocery,3,4272.41,Debit Card,Kolkata,12817.23
TXN108843,2024-04-05,CUST7076,Clothing,7,718.1,Cash,Chennai,5026.7
TXN108844,2024-10-01,CUST7332,Home & Kitchen,1,1864.49,Credit Card,Chennai,1864.49
TXN108845,2024-06-20,CUST3499,Sports,7,6136.87,Cash,Kolkata,42958.09
TXN108846,2024-10-22,CUST2549,Sports,4,5301.96,Debit Card,Pune,21207.84
TXN108847,2024-01-09,CUST1886,Electronics,1,1357.15,Credit Card,Chennai,1357.15
TXN108848,2024-12-27,CUST4878,Grocery,2,3520.98,Cash,Mumbai,7041.96
TXN108849,2024-04-20,CUST9990,Clothing,2,1161.68,Cash,Pune,2323.36
TXN108850,2024-04-16,CUST9696,Beauty,3,6850.87,Debit Card,Ahmedabad,20552.61
TXN108851,2024-09-04,CUST5430,Sports,4,900.08,Credit Card,Delhi,3600.32
TXN108852,2024-01-21,CUST1475,Home & Kitchen,5,5244.25,Credit Card,Ahmedabad,26221.25
TXN108853,2024-12-24,CUST2443,Electronics,4,4867.79,Cash,Chennai,19471.16
TXN108854,2024-05-17,CUST9497,Electronics,2,3798.03,UPI,Chennai,7596.06
TXN108855,2024-09-14,CUST4882,Clothing,5,2247.53,Credit Card,Pune,11237.65
TXN108856,2024-02-01,CUST3670,Beauty,4,3249.53,Cash,Pune,12998.12
TXN108857,2024-04-15,CUST8068,Sports,4,6456.94,Net Banking,Pune,25827.76
TXN108858,2024-06-09,CUST7736,Electronics,5,6099.56,Net Banking,Ahmedabad,30497.8
TXN108859,2024-08-22,CUST7774,Beauty,2,5918.31,Credit Card,Mumbai,11836.62
TXN108860,2024-06-22,CUST7215,Electronics,4,6006.09,Cash,Delhi,24024.36
TXN108861,2024-11-03,CUST9543,Clothing,5,1176.77,Debit Card,Chennai,5883.85
TXN108862,2024-06-06,CUST4436,Electronics,6,819.8,UPI,Pune,4918.8
TXN108863,2024-12-15,CUST1247,Clothing,6,6896.14,Net Banking,Hyderabad,41376.84
TXN108864,2024-04-06,CUST1740,Electronics,2,6702.28,Debit Card,Delhi,13404.56
TXN108865,2024-10-28,CUST3744,Home & Kitchen,5,5460.11,Credit Card,Ahmedabad,27300.55
TXN108866,2024-04-20,CUST6703,Grocery,6,4859.07,Net Banking,Chennai,29154.42
TXN108867,2024-02-14,CUST9857,Home & Kitchen,5,2953.97,Credit Card,Hyderabad,14769.85
TXN108868,2024-06-12,CUST6187,Sports,4,1815.94,Cash,Ahmedabad,7263.76
TXN108869,2024-10-16,CUST6361,Sports,2,5351.22,Debit Card,Mumbai,10702.44
TXN108870,2024-02-04,CUST8967,Home & Kitchen,6,7306.89,Credit Card,Hyderabad,43841.34
TXN108871,2024-02-12,CUST2066,Sports,7,3512.86,Debit Card,Hyderabad,24590.02
TXN108872,2024-06-01,CUST4541,Electronics,4,2446.6,UPI,Mumbai,9786.4
TXN108873,2024-05-17,CUST4400,Grocery,7,2187.81,Net Banking,Pune,15314.67
TXN108874,2024-03-26,CUST6415,Beauty,7,218.93,Cash,Chennai,1532.51
TXN108875,2024-03-18,CUST7361,Grocery,1,4176.92,UPI,Delhi,4176.92
TXN108876,2024-05-21,CUST4867,Electronics,1,7906.24,Cash,Mumbai,7906.24
TXN108877,2024-06-02,CUST4332,Clothing,2,6527.44,Cash,Pune,13054.88
TXN108878,2024-12-17,CUST7230,Sports,6,7182.87,Cash,Delhi,43097.22
TXN108879,2024-10-16,CUST5809,Sports,6,4980.68,Net Banking,Hyderabad,29884.08
TXN108880,2024-02-10,CUST9583,Electronics,6,3867.13,Net Banking,Ahmedabad,23202.78
TXN108881,2024-01-06,CUST7799,Sports,5,7923.94,Cash,Delhi,39619.7
TXN108882,2024-05-12,CUST4824,Beauty,4,3593.88,UPI,Bengaluru,14375.52
TXN108883,2024-01-26,CUST9402,Electronics,6,7337.14,Debit Card,Pune,44022.84
TXN108884,2024-07-08,CUST5433,Clothing,4,6101.9,Cash,Pune,24407.6
TXN108885,2024-11-10,CUST6442,Sports,2,2667.9,Cash,Delhi,5335.8
TXN108886,2024-02-07,CUST8114,Beauty,7,4039.41,Cash,Mumbai,28275.87
TXN108887,2024-01-27,CUST8694,Electronics,6,3093.1,UPI,Delhi,18558.6
